sk_tempo,nm_grupo,dt_evento,nr_ano,nr_mes,nm_mes,nr_dia,nr_dia_semana,nm_dia_semana_extenso,nr_semestre,ds_semestre,ds_semestre_ano,nr_trimestre,ds_trimestre,nm_estacao_ano,ds_dia_util_feriado,ds_fim_semana,ds_data_extenso,dt_carga
20231123,INSIGHTHUNTERS,2023-11-23 00:00:00,2023,11,Novembro,23,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 23 de Novembro de 2023",2025-05-24 23:26:21
20231124,INSIGHTHUNTERS,2023-11-24 00:00:00,2023,11,Novembro,24,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 24 de Novembro de 2023",2025-05-24 23:26:21
20231125,INSIGHTHUNTERS,2023-11-25 00:00:00,2023,11,Novembro,25,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 25 de Novembro de 2023",2025-05-24 23:26:21
20231126,INSIGHTHUNTERS,2023-11-26 00:00:00,2023,11,Novembro,26,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 26 de Novembro de 2023",2025-05-24 23:26:21
20231127,INSIGHTHUNTERS,2023-11-27 00:00:00,2023,11,Novembro,27,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 27 de Novembro de 2023",2025-05-24 23:26:21
20231128,INSIGHTHUNTERS,2023-11-28 00:00:00,2023,11,Novembro,28,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 28 de Novembro de 2023",2025-05-24 23:26:21
20231129,INSIGHTHUNTERS,2023-11-29 00:00:00,2023,11,Novembro,29,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 29 de Novembro de 2023",2025-05-24 23:26:21
20231130,INSIGHTHUNTERS,2023-11-30 00:00:00,2023,11,Novembro,30,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 30 de Novembro de 2023",2025-05-24 23:26:21
20231201,INSIGHTHUNTERS,2023-12-01 00:00:00,2023,12,Dezembro,1,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 1 de Dezembro de 2023",2025-05-24 23:26:21
20231202,INSIGHTHUNTERS,2023-12-02 00:00:00,2023,12,Dezembro,2,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 2 de Dezembro de 2023",2025-05-24 23:26:21
20231203,INSIGHTHUNTERS,2023-12-03 00:00:00,2023,12,Dezembro,3,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 3 de Dezembro de 2023",2025-05-24 23:26:21
20231204,INSIGHTHUNTERS,2023-12-04 00:00:00,2023,12,Dezembro,4,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 4 de Dezembro de 2023",2025-05-24 23:26:21
20231205,INSIGHTHUNTERS,2023-12-05 00:00:00,2023,12,Dezembro,5,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 5 de Dezembro de 2023",2025-05-24 23:26:21
20231206,INSIGHTHUNTERS,2023-12-06 00:00:00,2023,12,Dezembro,6,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 6 de Dezembro de 2023",2025-05-24 23:26:21
20231207,INSIGHTHUNTERS,2023-12-07 00:00:00,2023,12,Dezembro,7,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 7 de Dezembro de 2023",2025-05-24 23:26:21
20231208,INSIGHTHUNTERS,2023-12-08 00:00:00,2023,12,Dezembro,8,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 8 de Dezembro de 2023",2025-05-24 23:26:21
20231209,INSIGHTHUNTERS,2023-12-09 00:00:00,2023,12,Dezembro,9,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 9 de Dezembro de 2023",2025-05-24 23:26:21
20231210,INSIGHTHUNTERS,2023-12-10 00:00:00,2023,12,Dezembro,10,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 10 de Dezembro de 2023",2025-05-24 23:26:21
20231211,INSIGHTHUNTERS,2023-12-11 00:00:00,2023,12,Dezembro,11,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 11 de Dezembro de 2023",2025-05-24 23:26:21
20231212,INSIGHTHUNTERS,2023-12-12 00:00:00,2023,12,Dezembro,12,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 12 de Dezembro de 2023",2025-05-24 23:26:21
20231213,INSIGHTHUNTERS,2023-12-13 00:00:00,2023,12,Dezembro,13,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 13 de Dezembro de 2023",2025-05-24 23:26:21
20231214,INSIGHTHUNTERS,2023-12-14 00:00:00,2023,12,Dezembro,14,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 14 de Dezembro de 2023",2025-05-24 23:26:21
20231215,INSIGHTHUNTERS,2023-12-15 00:00:00,2023,12,Dezembro,15,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 15 de Dezembro de 2023",2025-05-24 23:26:21
20231216,INSIGHTHUNTERS,2023-12-16 00:00:00,2023,12,Dezembro,16,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 16 de Dezembro de 2023",2025-05-24 23:26:21
20231217,INSIGHTHUNTERS,2023-12-17 00:00:00,2023,12,Dezembro,17,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 17 de Dezembro de 2023",2025-05-24 23:26:21
20231218,INSIGHTHUNTERS,2023-12-18 00:00:00,2023,12,Dezembro,18,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 18 de Dezembro de 2023",2025-05-24 23:26:21
20231219,INSIGHTHUNTERS,2023-12-19 00:00:00,2023,12,Dezembro,19,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 19 de Dezembro de 2023",2025-05-24 23:26:21
20231220,INSIGHTHUNTERS,2023-12-20 00:00:00,2023,12,Dezembro,20,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 20 de Dezembro de 2023",2025-05-24 23:26:21
20231221,INSIGHTHUNTERS,2023-12-21 00:00:00,2023,12,Dezembro,21,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 21 de Dezembro de 2023",2025-05-24 23:26:21
20231222,INSIGHTHUNTERS,2023-12-22 00:00:00,2023,12,Dezembro,22,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 22 de Dezembro de 2023",2025-05-24 23:26:21
20231223,INSIGHTHUNTERS,2023-12-23 00:00:00,2023,12,Dezembro,23,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 23 de Dezembro de 2023",2025-05-24 23:26:21
20231224,INSIGHTHUNTERS,2023-12-24 00:00:00,2023,12,Dezembro,24,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 24 de Dezembro de 2023",2025-05-24 23:26:21
20231225,INSIGHTHUNTERS,2023-12-25 00:00:00,2023,12,Dezembro,25,2,Segunda-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 25 de Dezembro de 2023",2025-05-24 23:26:21
20231226,INSIGHTHUNTERS,2023-12-26 00:00:00,2023,12,Dezembro,26,3,Terça-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 26 de Dezembro de 2023",2025-05-24 23:26:21
20231227,INSIGHTHUNTERS,2023-12-27 00:00:00,2023,12,Dezembro,27,4,Quarta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 27 de Dezembro de 2023",2025-05-24 23:26:21
20231228,INSIGHTHUNTERS,2023-12-28 00:00:00,2023,12,Dezembro,28,5,Quinta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 28 de Dezembro de 2023",2025-05-24 23:26:21
20231229,INSIGHTHUNTERS,2023-12-29 00:00:00,2023,12,Dezembro,29,6,Sexta-Feira,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 29 de Dezembro de 2023",2025-05-24 23:26:21
20231230,INSIGHTHUNTERS,2023-12-30 00:00:00,2023,12,Dezembro,30,7,Sábado,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 30 de Dezembro de 2023",2025-05-24 23:26:21
20231231,INSIGHTHUNTERS,2023-12-31 00:00:00,2023,12,Dezembro,31,1,Domingo,2,2º Semestre,2º Semestre/2023,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 31 de Dezembro de 2023",2025-05-24 23:26:21
20240101,INSIGHTHUNTERS,2024-01-01 00:00:00,2024,1,Janeiro,1,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 1 de Janeiro de 2024",2025-05-24 23:26:21
20240102,INSIGHTHUNTERS,2024-01-02 00:00:00,2024,1,Janeiro,2,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 2 de Janeiro de 2024",2025-05-24 23:26:21
20240103,INSIGHTHUNTERS,2024-01-03 00:00:00,2024,1,Janeiro,3,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 3 de Janeiro de 2024",2025-05-24 23:26:21
20240104,INSIGHTHUNTERS,2024-01-04 00:00:00,2024,1,Janeiro,4,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 4 de Janeiro de 2024",2025-05-24 23:26:21
20240105,INSIGHTHUNTERS,2024-01-05 00:00:00,2024,1,Janeiro,5,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 5 de Janeiro de 2024",2025-05-24 23:26:21
20240106,INSIGHTHUNTERS,2024-01-06 00:00:00,2024,1,Janeiro,6,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 6 de Janeiro de 2024",2025-05-24 23:26:21
20240107,INSIGHTHUNTERS,2024-01-07 00:00:00,2024,1,Janeiro,7,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 7 de Janeiro de 2024",2025-05-24 23:26:21
20240108,INSIGHTHUNTERS,2024-01-08 00:00:00,2024,1,Janeiro,8,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 8 de Janeiro de 2024",2025-05-24 23:26:21
20240109,INSIGHTHUNTERS,2024-01-09 00:00:00,2024,1,Janeiro,9,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 9 de Janeiro de 2024",2025-05-24 23:26:21
20240110,INSIGHTHUNTERS,2024-01-10 00:00:00,2024,1,Janeiro,10,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 10 de Janeiro de 2024",2025-05-24 23:26:21
20240111,INSIGHTHUNTERS,2024-01-11 00:00:00,2024,1,Janeiro,11,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 11 de Janeiro de 2024",2025-05-24 23:26:21
20240112,INSIGHTHUNTERS,2024-01-12 00:00:00,2024,1,Janeiro,12,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 12 de Janeiro de 2024",2025-05-24 23:26:21
20240113,INSIGHTHUNTERS,2024-01-13 00:00:00,2024,1,Janeiro,13,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 13 de Janeiro de 2024",2025-05-24 23:26:21
20240114,INSIGHTHUNTERS,2024-01-14 00:00:00,2024,1,Janeiro,14,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 14 de Janeiro de 2024",2025-05-24 23:26:21
20240115,INSIGHTHUNTERS,2024-01-15 00:00:00,2024,1,Janeiro,15,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 15 de Janeiro de 2024",2025-05-24 23:26:21
20240116,INSIGHTHUNTERS,2024-01-16 00:00:00,2024,1,Janeiro,16,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 16 de Janeiro de 2024",2025-05-24 23:26:21
20240117,INSIGHTHUNTERS,2024-01-17 00:00:00,2024,1,Janeiro,17,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 17 de Janeiro de 2024",2025-05-24 23:26:21
20240118,INSIGHTHUNTERS,2024-01-18 00:00:00,2024,1,Janeiro,18,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 18 de Janeiro de 2024",2025-05-24 23:26:21
20240119,INSIGHTHUNTERS,2024-01-19 00:00:00,2024,1,Janeiro,19,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 19 de Janeiro de 2024",2025-05-24 23:26:21
20240120,INSIGHTHUNTERS,2024-01-20 00:00:00,2024,1,Janeiro,20,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 20 de Janeiro de 2024",2025-05-24 23:26:21
20240121,INSIGHTHUNTERS,2024-01-21 00:00:00,2024,1,Janeiro,21,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 21 de Janeiro de 2024",2025-05-24 23:26:21
20240122,INSIGHTHUNTERS,2024-01-22 00:00:00,2024,1,Janeiro,22,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 22 de Janeiro de 2024",2025-05-24 23:26:21
20240123,INSIGHTHUNTERS,2024-01-23 00:00:00,2024,1,Janeiro,23,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 23 de Janeiro de 2024",2025-05-24 23:26:21
20240124,INSIGHTHUNTERS,2024-01-24 00:00:00,2024,1,Janeiro,24,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 24 de Janeiro de 2024",2025-05-24 23:26:21
20240125,INSIGHTHUNTERS,2024-01-25 00:00:00,2024,1,Janeiro,25,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 25 de Janeiro de 2024",2025-05-24 23:26:21
20240126,INSIGHTHUNTERS,2024-01-26 00:00:00,2024,1,Janeiro,26,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 26 de Janeiro de 2024",2025-05-24 23:26:21
20240127,INSIGHTHUNTERS,2024-01-27 00:00:00,2024,1,Janeiro,27,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 27 de Janeiro de 2024",2025-05-24 23:26:21
20240128,INSIGHTHUNTERS,2024-01-28 00:00:00,2024,1,Janeiro,28,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 28 de Janeiro de 2024",2025-05-24 23:26:21
20240129,INSIGHTHUNTERS,2024-01-29 00:00:00,2024,1,Janeiro,29,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 29 de Janeiro de 2024",2025-05-24 23:26:21
20240130,INSIGHTHUNTERS,2024-01-30 00:00:00,2024,1,Janeiro,30,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 30 de Janeiro de 2024",2025-05-24 23:26:21
20240131,INSIGHTHUNTERS,2024-01-31 00:00:00,2024,1,Janeiro,31,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 31 de Janeiro de 2024",2025-05-24 23:26:21
20240201,INSIGHTHUNTERS,2024-02-01 00:00:00,2024,2,Fevereiro,1,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 1 de Fevereiro de 2024",2025-05-24 23:26:21
20240202,INSIGHTHUNTERS,2024-02-02 00:00:00,2024,2,Fevereiro,2,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 2 de Fevereiro de 2024",2025-05-24 23:26:21
20240203,INSIGHTHUNTERS,2024-02-03 00:00:00,2024,2,Fevereiro,3,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 3 de Fevereiro de 2024",2025-05-24 23:26:21
20240204,INSIGHTHUNTERS,2024-02-04 00:00:00,2024,2,Fevereiro,4,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 4 de Fevereiro de 2024",2025-05-24 23:26:21
20240205,INSIGHTHUNTERS,2024-02-05 00:00:00,2024,2,Fevereiro,5,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 5 de Fevereiro de 2024",2025-05-24 23:26:21
20240206,INSIGHTHUNTERS,2024-02-06 00:00:00,2024,2,Fevereiro,6,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 6 de Fevereiro de 2024",2025-05-24 23:26:21
20240207,INSIGHTHUNTERS,2024-02-07 00:00:00,2024,2,Fevereiro,7,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 7 de Fevereiro de 2024",2025-05-24 23:26:21
20240208,INSIGHTHUNTERS,2024-02-08 00:00:00,2024,2,Fevereiro,8,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 8 de Fevereiro de 2024",2025-05-24 23:26:21
20240209,INSIGHTHUNTERS,2024-02-09 00:00:00,2024,2,Fevereiro,9,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 9 de Fevereiro de 2024",2025-05-24 23:26:21
20240210,INSIGHTHUNTERS,2024-02-10 00:00:00,2024,2,Fevereiro,10,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 10 de Fevereiro de 2024",2025-05-24 23:26:21
20240211,INSIGHTHUNTERS,2024-02-11 00:00:00,2024,2,Fevereiro,11,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 11 de Fevereiro de 2024",2025-05-24 23:26:21
20240212,INSIGHTHUNTERS,2024-02-12 00:00:00,2024,2,Fevereiro,12,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 12 de Fevereiro de 2024",2025-05-24 23:26:21
20240213,INSIGHTHUNTERS,2024-02-13 00:00:00,2024,2,Fevereiro,13,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 13 de Fevereiro de 2024",2025-05-24 23:26:21
20240214,INSIGHTHUNTERS,2024-02-14 00:00:00,2024,2,Fevereiro,14,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 14 de Fevereiro de 2024",2025-05-24 23:26:21
20240215,INSIGHTHUNTERS,2024-02-15 00:00:00,2024,2,Fevereiro,15,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 15 de Fevereiro de 2024",2025-05-24 23:26:21
20240216,INSIGHTHUNTERS,2024-02-16 00:00:00,2024,2,Fevereiro,16,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 16 de Fevereiro de 2024",2025-05-24 23:26:21
20240217,INSIGHTHUNTERS,2024-02-17 00:00:00,2024,2,Fevereiro,17,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 17 de Fevereiro de 2024",2025-05-24 23:26:21
20240218,INSIGHTHUNTERS,2024-02-18 00:00:00,2024,2,Fevereiro,18,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 18 de Fevereiro de 2024",2025-05-24 23:26:21
20240219,INSIGHTHUNTERS,2024-02-19 00:00:00,2024,2,Fevereiro,19,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 19 de Fevereiro de 2024",2025-05-24 23:26:21
20240220,INSIGHTHUNTERS,2024-02-20 00:00:00,2024,2,Fevereiro,20,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 20 de Fevereiro de 2024",2025-05-24 23:26:21
20240221,INSIGHTHUNTERS,2024-02-21 00:00:00,2024,2,Fevereiro,21,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 21 de Fevereiro de 2024",2025-05-24 23:26:21
20240222,INSIGHTHUNTERS,2024-02-22 00:00:00,2024,2,Fevereiro,22,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 22 de Fevereiro de 2024",2025-05-24 23:26:21
20240223,INSIGHTHUNTERS,2024-02-23 00:00:00,2024,2,Fevereiro,23,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 23 de Fevereiro de 2024",2025-05-24 23:26:21
20240224,INSIGHTHUNTERS,2024-02-24 00:00:00,2024,2,Fevereiro,24,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 24 de Fevereiro de 2024",2025-05-24 23:26:21
20240225,INSIGHTHUNTERS,2024-02-25 00:00:00,2024,2,Fevereiro,25,1,Domingo,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 25 de Fevereiro de 2024",2025-05-24 23:26:21
20240226,INSIGHTHUNTERS,2024-02-26 00:00:00,2024,2,Fevereiro,26,2,Segunda-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 26 de Fevereiro de 2024",2025-05-24 23:26:21
20240227,INSIGHTHUNTERS,2024-02-27 00:00:00,2024,2,Fevereiro,27,3,Terça-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 27 de Fevereiro de 2024",2025-05-24 23:26:21
20240228,INSIGHTHUNTERS,2024-02-28 00:00:00,2024,2,Fevereiro,28,4,Quarta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 28 de Fevereiro de 2024",2025-05-24 23:26:21
20240229,INSIGHTHUNTERS,2024-02-29 00:00:00,2024,2,Fevereiro,29,5,Quinta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 29 de Fevereiro de 2024",2025-05-24 23:26:21
20240301,INSIGHTHUNTERS,2024-03-01 00:00:00,2024,3,Março,1,6,Sexta-Feira,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Outono,DIA ÚTIL,NÃO,"Sexta-Feira , 1 de Março de 2024",2025-05-24 23:26:21
20240302,INSIGHTHUNTERS,2024-03-02 00:00:00,2024,3,Março,2,7,Sábado,1,1º Semestre,1º Semestre/2024,1,1º Trimestre,Outono,FIM DE SEMANA,SIM,"Sábado , 2 de Março de 2024",2025-05-24 23:26:21
